test_month_start,r2,n_test,mean_concentration,mean_temperature_2m,mean_relative_humidity_pct,mean_wind_speed_ms,mean_total_precipitation,mean_boundary_layer_height
2022-05-01,0.1443686186968995,62,7.25716003548387,289.22777514303885,68.18112630750389,2.9896457844882156,0.03336495040955199,699.6815293835056
2022-06-01,-0.303101870996161,60,6.564146289999999,293.63755418989393,64.34890515521315,2.583253330202662,0.03432567485041733,668.9264890034993
2022-07-01,-0.6825324773999788,62,6.565550725,295.7541206318844,68.50010593185264,2.2883542387488793,0.04193143984921695,663.7693112281061
2022-08-01,-0.2967231212715193,62,6.475007131451613,294.9071761100524,73.67896923019383,2.1585421247061465,0.05159345421917271,571.1407263971145
2022-09-01,0.3096903193406867,60,6.236078659166666,290.8480963177151,72.29698158728222,2.527545462911568,0.058249150013528116,586.970112101237
2022-10-01,0.5616186389624505,62,8.948966958870969,283.21711523814866,66.20008686373288,2.9461999542574575,0.008686943145891192,569.2207023866715
2022-11-01,0.6010596103782387,60,8.231129865833333,276.780198457506,70.47666670131733,3.1687998844395584,0.03139199596131377,600.5818209330241
2022-12-01,0.2125997704955748,62,8.432079058064515,268.34810810704386,75.75578878811648,3.031435611973642,0.0300199150980377,482.76800980106475
