site_id,impervious_pct,elevation_m,dist_to_major_road_km,impervious_pct_100m,impervious_pct_300m,impervious_pct_500m,impervious_pct_1000m,landcover_pct_developed,landcover_pct_forest,landcover_pct_agriculture,landcover_pct_water,landcover_pct_other,road_density_100m,road_density_300m,road_density_500m,road_density_1000m,city,pollutant
550250041,55.90197333769229,260.5220972863221,0.1175572139601718,20.243498012492896,42.33208042178553,55.90197333769229,55.145465731205036,100.0,0.0,0.0,0.0,0.0,0.0,4.508275154900715,2.793374554358719,2.5477140769955176,madison,pm25
550250047,48.869825816880684,273.76858313604976,0.0694559368097851,69.31265621449673,56.24009688651157,48.869825816880684,39.41216919505788,96.10176725938574,3.8982327406142723,0.0,0.0,0.0,10.15817576343,5.414111461463181,3.452293048733485,1.6626445697486056,madison,pm25
